time,trading_symbol,last_price,volume_delta,aggressor_side,cvd_change,oi,oi_delta,depth_toxicity_tick,kyle_lambda_tick
2025-12-29 05:32:02+00,NIFTY25DECFUT,26016.00,2175,BUY,2175,10747125,0,0.2788,0.000103
2025-12-29 05:32:03+00,NIFTY25DECFUT,26017.70,1875,BUY,1875,10747125,0,0.2336,0.000212
2025-12-29 05:32:04+00,NIFTY25DECFUT,26016.00,150,SELL,-150,10747125,0,0.0222,0.000281
2025-12-29 05:32:05+00,NIFTY25DECFUT,26017.40,2475,BUY,2475,10747125,0,0.3000,0.000170
2025-12-29 05:32:06+00,NIFTY25DECFUT,26017.40,375,BUY,375,10747125,0,0.0610,0.000049
2025-12-29 05:32:07+00,NIFTY25DECFUT,26017.40,375,BUY,375,10747125,0,0.0588,0.000220
2025-12-29 05:32:08+00,NIFTY25DECFUT,26016.90,75,BUY,75,10747125,0,0.0108,0.000072
2025-12-29 05:32:09+00,NIFTY25DECFUT,26016.90,75,BUY,75,10747125,0,0.0105,0.000070
2025-12-29 05:32:10+00,NIFTY25DECFUT,26016.90,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:11+00,NIFTY25DECFUT,26016.90,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:12+00,NIFTY25DECFUT,26016.80,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:13+00,NIFTY25DECFUT,26014.60,1275,BUY,1275,10747125,0,0.2537,0.000000
2025-12-29 05:32:14+00,NIFTY25DECFUT,26015.50,1950,BUY,1950,10747125,0,0.3333,0.000222
2025-12-29 05:32:15+00,NIFTY25DECFUT,26014.40,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:16+00,NIFTY25DECFUT,26015.00,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:17+00,NIFTY25DECFUT,26015.00,450,BUY,450,10747125,0,0.1667,0.000185
2025-12-29 05:32:18+00,NIFTY25DECFUT,26015.00,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:19+00,NIFTY25DECFUT,26013.00,525,SELL,-525,10747125,0,0.2121,0.000808
2025-12-29 05:32:20+00,NIFTY25DECFUT,26013.00,525,SELL,-525,10747125,0,0.1750,0.000667
2025-12-29 05:32:21+00,NIFTY25DECFUT,26016.50,375,BUY,375,10747125,0,0.1163,0.000465
2025-12-29 05:32:22+00,NIFTY25DECFUT,26014.30,150,SELL,-150,10747125,0,0.0500,0.000433
2025-12-29 05:32:23+00,NIFTY25DECFUT,26013.00,825,SELL,-825,10747125,0,0.1410,0.000598
2025-12-29 05:32:24+00,NIFTY25DECFUT,26014.00,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:25+00,NIFTY25DECFUT,26014.00,1575,BUY,1575,10747125,0,0.2958,0.000056
2025-12-29 05:32:26+00,NIFTY25DECFUT,26014.00,1125,BUY,1125,10747125,0,0.1923,0.000171
2025-12-29 05:32:27+00,NIFTY25DECFUT,26015.50,375,BUY,375,10747125,0,0.0980,0.000000
2025-12-29 05:32:28+00,NIFTY25DECFUT,26015.50,375,BUY,375,10747125,0,0.0806,0.000108
2025-12-29 05:32:29+00,NIFTY25DECFUT,26013.00,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:30+00,NIFTY25DECFUT,26013.00,675,SELL,-675,10747125,0,0.1385,0.000205
2025-12-29 05:32:31+00,NIFTY25DECFUT,26013.00,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:32+00,NIFTY25DECFUT,26013.00,75,BUY,75,10747125,0,0.0303,0.001010
2025-12-29 05:32:33+00,NIFTY25DECFUT,26014.50,75,BUY,75,10747125,0,0.0286,0.000571
2025-12-29 05:32:34+00,NIFTY25DECFUT,26014.50,75,BUY,75,10747125,0,0.0278,0.000556
2025-12-29 05:32:35+00,NIFTY25DECFUT,26012.00,825,SELL,-825,10747125,0,0.1803,0.000219
2025-12-29 05:32:36+00,NIFTY25DECFUT,26011.90,75,BUY,75,10747125,0,0.0133,0.000000
2025-12-29 05:32:37+00,NIFTY25DECFUT,26011.90,225,SELL,-225,10747125,0,0.0375,0.000017
2025-12-29 05:32:38+00,NIFTY25DECFUT,26011.90,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:39+00,NIFTY25DECFUT,26011.90,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:40+00,NIFTY25DECFUT,26011.00,75,SELL,-75,10747125,0,0.0100,0.000133
2025-12-29 05:32:41+00,NIFTY25DECFUT,26010.10,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:42+00,NIFTY25DECFUT,26010.10,525,SELL,-525,10747125,0,0.0814,0.000140
2025-12-29 05:32:43+00,NIFTY25DECFUT,26010.10,300,SELL,-300,10747125,0,0.0471,0.000000
2025-12-29 05:32:44+00,NIFTY25DECFUT,26010.00,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:45+00,NIFTY25DECFUT,26010.00,375,SELL,-375,10747125,0,0.0526,0.000014
2025-12-29 05:32:46+00,NIFTY25DECFUT,26010.00,375,SELL,-375,10747125,0,0.0515,0.000000
2025-12-29 05:32:47+00,NIFTY25DECFUT,26011.30,1350,SELL,-1350,10747125,0,0.2069,0.000199
2025-12-29 05:32:48+00,NIFTY25DECFUT,26010.00,2025,SELL,-2025,10747125,0,0.2647,0.000000
2025-12-29 05:32:49+00,NIFTY25DECFUT,26010.00,750,SELL,-750,10747125,0,0.1235,0.000214
2025-12-29 05:32:50+00,NIFTY25DECFUT,26010.10,900,SELL,-900,10747125,0,0.1412,0.000549
2025-12-29 05:32:51+00,NIFTY25DECFUT,26010.10,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:52+00,NIFTY25DECFUT,26012.00,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:53+00,NIFTY25DECFUT,26012.00,150,BUY,150,10747125,0,0.0247,0.000313
2025-12-29 05:32:54+00,NIFTY25DECFUT,26013.10,750,SELL,-750,10747125,0,0.0885,0.000000
2025-12-29 05:32:55+00,NIFTY25DECFUT,26013.10,750,BUY,750,10747125,0,0.1031,0.000151
2025-12-29 05:32:56+00,NIFTY25DECFUT,26013.10,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:57+00,NIFTY25DECFUT,26012.40,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:32:58+00,NIFTY25DECFUT,26012.40,900,SELL,-900,10747125,0,0.1304,0.000000
2025-12-29 05:32:59+00,NIFTY25DECFUT,26011.30,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:33:00+00,NIFTY25DECFUT,26011.30,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:33:01+00,NIFTY25DECFUT,26011.40,225,SELL,-225,10747125,0,0.0405,0.000018
2025-12-29 05:33:02+00,NIFTY25DECFUT,26011.40,150,SELL,-150,10747125,0,0.0278,0.000111
2025-12-29 05:33:03+00,NIFTY25DECFUT,26011.40,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:33:04+00,NIFTY25DECFUT,26011.40,225,SELL,-225,10747125,0,0.0395,0.000018
2025-12-29 05:33:05+00,NIFTY25DECFUT,26012.10,1050,BUY,1050,10747125,0,0.1892,0.000378
2025-12-29 05:33:06+00,NIFTY25DECFUT,26011.40,1275,BUY,1275,10747125,0,0.2125,0.000000
2025-12-29 05:33:07+00,NIFTY25DECFUT,26011.40,225,BUY,225,10747125,0,0.0500,0.000156
2025-12-29 05:33:08+00,NIFTY25DECFUT,26011.40,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:33:09+00,NIFTY25DECFUT,26011.40,1350,BUY,1350,10747125,0,0.2368,0.000000
2025-12-29 05:33:10+00,NIFTY25DECFUT,26010.00,75,SELL,-75,10747125,0,0.0185,0.000000
2025-12-29 05:33:11+00,NIFTY25DECFUT,26011.60,1425,BUY,1425,10747125,0,0.2794,0.000039
2025-12-29 05:33:12+00,NIFTY25DECFUT,26011.60,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:33:13+00,NIFTY25DECFUT,26011.60,1275,BUY,1275,10747125,0,0.2297,0.000288
2025-12-29 05:33:14+00,NIFTY25DECFUT,26009.90,1875,SELL,-1875,10747125,0,0.3731,0.000199
2025-12-29 05:33:15+00,NIFTY25DECFUT,26010.30,600,SELL,-600,10747125,0,0.1333,0.000089
2025-12-29 05:33:16+00,NIFTY25DECFUT,26008.00,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:33:17+00,NIFTY25DECFUT,26010.00,1350,SELL,-1350,10747125,0,0.3000,0.000067
2025-12-29 05:33:18+00,NIFTY25DECFUT,26007.40,1800,SELL,-1800,10747125,0,0.2330,0.000078
2025-12-29 05:33:19+00,NIFTY25DECFUT,26007.00,2100,SELL,-2100,10747125,0,0.3218,0.000460
2025-12-29 05:33:20+00,NIFTY25DECFUT,26007.30,1500,BUY,1500,10747125,0,0.2985,0.000060
2025-12-29 05:33:21+00,NIFTY25DECFUT,26005.00,4125,SELL,-4125,10747125,0,0.6111,0.000356
2025-12-29 05:33:22+00,NIFTY25DECFUT,26004.00,3225,SELL,-3225,10747125,0,0.4300,0.000440
2025-12-29 05:33:23+00,NIFTY25DECFUT,26004.30,1200,SELL,-1200,10747125,0,0.3404,0.000000
2025-12-29 05:33:24+00,NIFTY25DECFUT,26006.30,1950,BUY,1950,10747125,0,0.3421,0.000404
2025-12-29 05:33:25+00,NIFTY25DECFUT,26003.00,1200,SELL,-1200,10747125,0,0.2192,0.000237
2025-12-29 05:33:26+00,NIFTY25DECFUT,26003.00,6300,BUY,6300,10747125,0,0.6614,0.000346
2025-12-29 05:33:27+00,NIFTY25DECFUT,26001.00,6150,SELL,-6150,10747125,0,0.2847,0.000046
2025-12-29 05:33:28+00,NIFTY25DECFUT,26002.00,2475,SELL,-2475,10747125,0,0.1710,0.000000
2025-12-29 05:33:29+00,NIFTY25DECFUT,26001.00,2925,SELL,-2925,10747125,0,0.2955,0.000000
2025-12-29 05:33:30+00,NIFTY25DECFUT,26001.00,2700,SELL,-2700,10747125,0,0.2791,0.000000
2025-12-29 05:33:31+00,NIFTY25DECFUT,26000.00,9300,SELL,-9300,10747125,0,0.6596,0.000071
2025-12-29 05:33:32+00,NIFTY25DECFUT,26002.20,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:33:33+00,NIFTY25DECFUT,26000.00,225,SELL,-225,10747125,0,0.0476,0.000466
2025-12-29 05:33:34+00,NIFTY25DECFUT,26002.20,750,BUY,750,10747125,0,0.1515,0.000000
2025-12-29 05:33:35+00,NIFTY25DECFUT,26000.00,1350,SELL,-1350,10747125,0,0.2687,0.000438
2025-12-29 05:33:36+00,NIFTY25DECFUT,25998.00,9375,SELL,-9375,10747125,0,0.6983,0.000313
2025-12-29 05:33:37+00,NIFTY25DECFUT,26002.20,8700,BUY,8700,10747125,0,0.7733,0.000196
2025-12-29 05:33:38+00,NIFTY25DECFUT,26003.50,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:33:39+00,NIFTY25DECFUT,26001.00,75,SELL,-75,10747125,0,0.0250,0.000833
2025-12-29 05:33:40+00,NIFTY25DECFUT,26001.50,675,BUY,675,10747125,0,0.1915,0.000567
2025-12-29 05:33:41+00,NIFTY25DECFUT,26002.20,2100,SELL,-2100,10747125,0,0.4118,0.000235
2025-12-29 05:33:42+00,NIFTY25DECFUT,26000.00,1575,SELL,-1575,10747125,0,0.3750,0.000238
2025-12-29 05:33:43+00,NIFTY25DECFUT,26001.00,1950,BUY,1950,10747125,0,0.3662,0.000225
2025-12-29 05:33:44+00,NIFTY25DECFUT,26000.40,450,SELL,-450,10747125,0,0.1333,0.000148
2025-12-29 05:33:45+00,NIFTY25DECFUT,26000.90,975,BUY,975,10747125,0,0.1806,0.000167
2025-12-29 05:33:46+00,NIFTY25DECFUT,26002.20,2025,BUY,2025,10747125,0,0.4737,0.000304
2025-12-29 05:33:47+00,NIFTY25DECFUT,26002.20,3075,SELL,-3075,10747125,0,0.6613,0.000258
2025-12-29 05:33:48+00,NIFTY25DECFUT,26002.30,225,BUY,225,10747125,0,0.1154,0.000051
2025-12-29 05:33:49+00,NIFTY25DECFUT,26004.30,150,BUY,150,10747125,0,0.0909,0.001212
2025-12-29 05:33:50+00,NIFTY25DECFUT,26001.10,150,SELL,-150,10747125,0,0.0870,0.001855
2025-12-29 05:33:51+00,NIFTY25DECFUT,26003.30,225,BUY,225,10747125,0,0.1200,0.000533
2025-12-29 05:33:52+00,NIFTY25DECFUT,26004.30,300,BUY,300,10747125,0,0.1379,0.000000
2025-12-29 05:33:53+00,NIFTY25DECFUT,26001.30,600,SELL,-600,10747125,0,0.2424,0.000081
2025-12-29 05:33:54+00,NIFTY25DECFUT,26003.30,1125,SELL,-1125,10747125,0,0.3000,0.000000
2025-12-29 05:33:55+00,NIFTY25DECFUT,26004.30,75,BUY,75,10747125,0,0.0323,0.000430
2025-12-29 05:33:56+00,NIFTY25DECFUT,26001.50,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:33:57+00,NIFTY25DECFUT,26001.50,2325,SELL,-2325,10747125,0,0.5636,0.000048
2025-12-29 05:33:58+00,NIFTY25DECFUT,26001.50,1125,SELL,-1125,10747125,0,0.3571,0.000889
2025-12-29 05:33:59+00,NIFTY25DECFUT,26003.00,375,BUY,375,10747125,0,0.1429,0.000571
2025-12-29 05:34:00+00,NIFTY25DECFUT,26003.00,450,BUY,450,10747125,0,0.1622,0.000541
2025-12-29 05:34:01+00,NIFTY25DECFUT,26002.10,6150,BUY,6150,10747125,0,0.6357,0.000093
2025-12-29 05:34:02+00,NIFTY25DECFUT,26003.20,7275,BUY,7275,10747125,0,0.7185,0.000020
2025-12-29 05:34:03+00,NIFTY25DECFUT,26003.30,225,BUY,225,10747125,0,0.0385,0.000137
2025-12-29 05:34:04+00,NIFTY25DECFUT,26004.00,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:34:05+00,NIFTY25DECFUT,26004.30,225,BUY,225,10747125,0,0.1364,0.000606
2025-12-29 05:34:06+00,NIFTY25DECFUT,26004.20,150,BUY,150,10747125,0,0.0571,0.000076
2025-12-29 05:34:07+00,NIFTY25DECFUT,26005.60,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:34:08+00,NIFTY25DECFUT,26005.80,0,NEUTRAL,0,10747125,0,1.0000,0.000000
2025-12-29 05:34:09+00,NIFTY25DECFUT,26004.30,150,SELL,-150,10747125,0,0.0667,0.000667
2025-12-29 05:34:10+00,NIFTY25DECFUT,26004.00,1350,SELL,-1350,10747125,0,0.4000,0.000533
2025-12-29 05:34:11+00,NIFTY25DECFUT,26002.40,525,SELL,-525,10747125,0,0.1842,0.000667
2025-12-29 05:34:12+00,NIFTY25DECFUT,26002.50,5025,SELL,-5025,10747125,0,0.6700,0.000413
