time_ist,security_id,instrument_name,best_bid,best_ask,spread,total_bid_qty,total_ask_qty,total_bid_orders,total_ask_orders,imbalance_ratio,avg_bid_order_size,avg_ask_order_size,bid_vwap,ask_vwap,bid_50pct_level,ask_50pct_level
2025-12-29 14:10:16.210596,49543,NIFTY DEC 2025 FUT,25962.0,25962.9,0.9,116250,118125,490,588,0.9841,237.24,200.89,25927.15,25990.89,118,88
2025-12-29 14:10:16.406644,49543,NIFTY DEC 2025 FUT,25962.0,25962.9,0.9,116475,118950,492,593,0.9792,236.74,200.59,25927.15,25990.54,117,86
2025-12-29 14:10:16.606766,49543,NIFTY DEC 2025 FUT,25962.0,25962.9,0.9,116025,119400,487,599,0.9717,238.24,199.33,25927.39,25990.49,119,83
2025-12-29 14:10:16.806463,49543,NIFTY DEC 2025 FUT,25962.0,25963.0,1.0,116025,120000,487,604,0.9669,238.24,198.68,25927.39,25990.37,119,83
2025-12-29 14:10:17.010043,49543,NIFTY DEC 2025 FUT,25962.0,25963.0,1.0,116325,120225,491,607,0.9676,236.91,198.06,25927.41,25990.32,117,83
2025-12-29 14:10:17.408198,49543,NIFTY DEC 2025 FUT,25962.0,25963.0,1.0,118425,118125,506,592,1.0025,234.04,199.54,25927.7,25990.73,112,89
2025-12-29 14:10:17.607195,49543,NIFTY DEC 2025 FUT,25962.0,25963.0,1.0,118050,118500,502,591,0.9962,235.16,200.51,25927.86,25990.33,111,85
2025-12-29 14:10:17.809430,49543,NIFTY DEC 2025 FUT,25962.0,25964.2,2.2,117300,120450,501,609,0.9738,234.13,197.78,25927.71,25990.25,114,84
2025-12-29 14:10:18.006285,49543,NIFTY DEC 2025 FUT,25962.0,25963.0,1.0,118500,120225,507,606,0.9857,233.73,198.39,25927.77,25990.12,110,85
2025-12-29 14:10:18.205802,49543,NIFTY DEC 2025 FUT,25962.0,25963.0,1.0,118275,120000,505,603,0.9856,234.21,199.0,25927.98,25990.03,112,84
2025-12-29 14:10:18.606629,49543,NIFTY DEC 2025 FUT,25962.0,25963.0,1.0,118275,119700,505,603,0.9881,234.21,198.51,25927.98,25990.22,112,85
2025-12-29 14:10:18.809738,49543,NIFTY DEC 2025 FUT,25962.0,25963.0,1.0,118350,119325,506,599,0.9918,233.89,199.21,25927.95,25990.17,112,86
2025-12-29 14:10:19.016155,49543,NIFTY DEC 2025 FUT,25962.0,25963.0,1.0,118050,119700,503,600,0.9862,234.69,199.5,25927.91,25990.09,112,85
2025-12-29 14:10:19.206388,49543,NIFTY DEC 2025 FUT,25962.0,25963.0,1.0,116850,115200,499,564,1.0143,234.17,204.26,25927.62,25990.35,115,94
2025-12-29 14:10:19.406206,49543,NIFTY DEC 2025 FUT,25962.0,25963.0,1.0,117525,117525,500,588,1.0,235.05,199.87,25927.77,25990.67,114,91
2025-12-29 14:10:19.826739,49543,NIFTY DEC 2025 FUT,25962.0,25962.8,0.8,116550,119250,493,597,0.9774,236.41,199.75,25927.47,25990.08,116,87
2025-12-29 14:10:20.006091,49543,NIFTY DEC 2025 FUT,25962.0,25962.8,0.8,115275,119250,484,597,0.9667,238.17,199.75,25927.2,25990.08,120,87
2025-12-29 14:10:20.206976,49543,NIFTY DEC 2025 FUT,25962.5,25964.6,2.1,105150,119625,454,598,0.879,231.61,200.04,25924.64,25989.97,133,85
2025-12-29 14:10:20.406189,49543,NIFTY DEC 2025 FUT,25960.0,25962.6,2.6,111225,120600,456,611,0.9223,243.91,197.38,25926.03,25990.14,126,85
2025-12-29 14:10:20.606525,49543,NIFTY DEC 2025 FUT,25960.0,25962.6,2.6,113100,120375,468,609,0.9396,241.67,197.66,25926.5,25990.22,123,85
2025-12-29 14:10:21.008898,49543,NIFTY DEC 2025 FUT,25960.0,25962.7,2.7,114825,114750,483,580,1.0007,237.73,197.84,25927.16,25992.11,121,95
2025-12-29 14:10:21.205758,49543,NIFTY DEC 2025 FUT,25960.0,25962.7,2.7,114600,119475,486,607,0.9592,235.8,196.83,25927.03,25991.23,121,88
2025-12-29 14:10:21.405473,49543,NIFTY DEC 2025 FUT,25960.3,25962.7,2.4,115350,118875,486,607,0.9703,237.35,195.84,25927.2,25991.54,120,87
2025-12-29 14:10:21.605976,49543,NIFTY DEC 2025 FUT,25960.3,25962.7,2.4,115200,120450,484,605,0.9564,238.02,199.09,25927.27,25992.29,121,93
2025-12-29 14:10:21.805498,49543,NIFTY DEC 2025 FUT,25959.0,25962.8,3.8,116550,119250,494,604,0.9774,235.93,197.43,25927.21,25990.64,116,86
2025-12-29 14:10:22.206531,49543,NIFTY DEC 2025 FUT,25958.8,25962.7,3.9,116925,120450,505,609,0.9707,231.53,197.78,25926.67,25990.03,115,82
2025-12-29 14:10:22.407059,49543,NIFTY DEC 2025 FUT,25958.8,25962.6,3.8,116025,120750,496,613,0.9609,233.92,196.98,25926.85,25990.15,116,83
2025-12-29 14:10:22.608586,49543,NIFTY DEC 2025 FUT,25958.8,25962.6,3.8,116025,120150,496,607,0.9657,233.92,197.94,25926.86,25990.09,116,84
2025-12-29 14:10:22.805388,49543,NIFTY DEC 2025 FUT,25959.1,25962.6,3.5,115800,119850,493,607,0.9662,234.89,197.45,25927.01,25990.33,118,85
2025-12-29 14:10:23.005529,49543,NIFTY DEC 2025 FUT,25959.9,25962.7,2.8,115575,120450,491,610,0.9595,235.39,197.46,25927.16,25990.21,118,85
2025-12-29 14:10:23.405949,49543,NIFTY DEC 2025 FUT,25959.9,25962.7,2.8,115725,120075,493,605,0.9638,234.74,198.47,25926.92,25989.96,118,83
2025-12-29 14:10:23.606826,49543,NIFTY DEC 2025 FUT,25959.9,25962.7,2.8,115350,119775,489,603,0.9631,235.89,198.63,25927.08,25990.02,118,85
2025-12-29 14:10:23.805691,49543,NIFTY DEC 2025 FUT,25959.9,25962.7,2.8,115350,119775,489,603,0.9631,235.89,198.63,25927.08,25990.02,118,85
2025-12-29 14:10:24.006458,49543,NIFTY DEC 2025 FUT,25959.9,25962.7,2.8,115425,119700,490,605,0.9643,235.56,197.85,25927.1,25990.16,118,86
2025-12-29 14:10:24.206537,49543,NIFTY DEC 2025 FUT,25960.3,25962.8,2.5,116775,118725,486,598,0.9836,240.28,198.54,25927.96,25990.36,115,85
2025-12-29 14:10:24.606397,49543,NIFTY DEC 2025 FUT,25960.3,25962.8,2.5,117375,117975,493,595,0.9949,238.08,198.28,25927.7,25990.7,114,91
2025-12-29 14:10:24.805785,49543,NIFTY DEC 2025 FUT,25960.3,25963.0,2.7,117450,116625,494,587,1.0071,237.75,198.68,25927.68,25991.04,113,90
2025-12-29 14:10:25.007679,49543,NIFTY DEC 2025 FUT,25960.2,25962.9,2.7,117375,117075,493,587,1.0026,238.08,199.45,25927.72,25990.9,114,91
2025-12-29 14:10:25.206549,49543,NIFTY DEC 2025 FUT,25960.2,25962.9,2.7,117525,117825,494,592,0.9975,237.9,199.03,25927.71,25990.79,113,90
2025-12-29 14:10:25.406886,49543,NIFTY DEC 2025 FUT,25960.2,25962.9,2.7,117375,117225,492,588,1.0013,238.57,199.36,25927.78,25990.91,115,90
2025-12-29 14:10:25.805655,49543,NIFTY DEC 2025 FUT,25960.2,25962.8,2.6,116850,116625,488,580,1.0019,239.45,201.08,25927.6,25990.68,115,93
2025-12-29 14:10:26.007367,49543,NIFTY DEC 2025 FUT,25960.2,25962.8,2.6,116925,116850,488,581,1.0006,239.6,201.12,25927.63,25990.63,115,93
2025-12-29 14:10:26.208955,49543,NIFTY DEC 2025 FUT,25960.2,25962.8,2.6,117000,116700,489,579,1.0026,239.26,201.55,25927.65,25990.57,114,94
2025-12-29 14:10:26.406557,49543,NIFTY DEC 2025 FUT,25960.2,25962.8,2.6,117000,116025,489,573,1.0084,239.26,202.49,25927.65,25990.62,114,95
2025-12-29 14:10:26.605573,49543,NIFTY DEC 2025 FUT,25960.2,25962.8,2.6,117150,116325,490,576,1.0071,239.08,201.95,25927.69,25990.65,114,94
2025-12-29 14:10:27.007888,49543,NIFTY DEC 2025 FUT,25960.2,25960.3,0.1,116475,114750,486,558,1.015,239.66,205.65,25927.47,25990.39,116,96
2025-12-29 14:10:27.206057,49543,NIFTY DEC 2025 FUT,25960.2,25962.7,2.5,115275,114750,486,559,1.0046,237.19,205.28,25927.08,25990.26,120,96
2025-12-29 14:10:27.407268,49543,NIFTY DEC 2025 FUT,25960.2,25962.7,2.5,115275,115275,476,566,1.0,242.17,203.67,25926.8,25990.76,118,95
2025-12-29 14:10:27.605384,49543,NIFTY DEC 2025 FUT,25960.2,25962.7,2.5,115125,115125,474,565,1.0,242.88,203.76,25926.78,25990.89,118,94
2025-12-29 14:10:27.806655,49543,NIFTY DEC 2025 FUT,25960.2,25962.8,2.6,116325,115200,487,565,1.0098,238.86,203.89,25926.57,25990.97,117,93
2025-12-29 14:10:28.205560,49543,NIFTY DEC 2025 FUT,25960.2,25962.9,2.7,119550,111450,507,564,1.0727,235.8,197.61,25927.91,25992.24,107,96
2025-12-29 14:10:28.407420,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,119550,116325,507,564,1.0277,235.8,206.25,25927.81,25990.71,107,93
2025-12-29 14:10:28.606287,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,119550,115200,507,549,1.0378,235.8,209.84,25927.82,25990.27,107,94
2025-12-29 14:10:28.805737,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,116325,116925,490,567,0.9949,237.4,206.22,25927.23,25990.55,116,94
2025-12-29 14:10:29.006338,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,118725,117675,504,574,1.0089,235.57,205.01,25927.19,25990.52,112,92
2025-12-29 14:10:29.407734,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,117000,117150,490,562,0.9987,238.78,208.45,25927.24,25989.79,114,90
2025-12-29 14:10:29.607820,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,117000,116775,490,558,1.0019,238.78,209.27,25927.25,25989.73,114,92
2025-12-29 14:10:29.810767,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,116925,117075,489,561,0.9987,239.11,208.69,25927.29,25989.8,115,90
2025-12-29 14:10:30.005801,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,117150,116925,490,568,1.0019,239.08,205.85,25927.6,25990.41,113,94
2025-12-29 14:10:30.207693,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,117225,116925,492,568,1.0026,238.26,205.85,25927.21,25990.39,114,94
2025-12-29 14:10:30.606659,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,116475,117075,485,569,0.9949,240.15,205.76,25927.17,25990.35,117,93
2025-12-29 14:10:30.806402,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,101625,116475,469,557,0.8725,216.68,209.11,25922.92,25989.74,135,93
2025-12-29 14:10:31.007602,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,111825,116100,474,552,0.9632,235.92,210.33,25925.41,25989.54,120,92
2025-12-29 14:10:31.209906,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,114075,116400,468,556,0.98,243.75,209.35,25926.36,25989.67,121,93
2025-12-29 14:10:31.406147,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,114450,117600,472,572,0.9732,242.48,205.59,25926.01,25990.02,121,87
2025-12-29 14:10:31.807620,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,113850,116625,464,559,0.9762,245.37,208.63,25926.21,25989.55,121,90
2025-12-29 14:10:32.005896,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,113925,118725,465,586,0.9596,245.0,202.6,25926.23,25990.19,121,87
2025-12-29 14:10:32.207437,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,113925,118950,465,588,0.9578,245.0,202.3,25926.33,25990.17,122,85
2025-12-29 14:10:32.405770,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,113325,120150,459,604,0.9432,246.9,198.92,25926.42,25990.64,124,91
2025-12-29 14:10:32.607538,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,113700,119325,463,593,0.9529,245.57,201.22,25926.25,25990.3,123,87
2025-12-29 14:10:33.007630,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,110700,120900,462,599,0.9156,239.61,201.84,25925.02,25989.71,122,83
2025-12-29 14:10:33.206101,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,113550,122250,465,615,0.9288,244.19,198.78,25925.65,25989.67,121,81
2025-12-29 14:10:33.407412,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,113775,121800,466,609,0.9341,244.15,200.0,25926.07,25989.49,123,80
2025-12-29 14:10:33.608962,49543,NIFTY DEC 2025 FUT,25960.2,25961.9,1.7,113625,121425,464,605,0.9358,244.88,200.7,25926.09,25989.37,123,80
2025-12-29 14:10:33.806274,49543,NIFTY DEC 2025 FUT,25960.2,25961.9,1.7,113550,120825,464,601,0.9398,244.72,201.04,25926.01,25989.48,123,84
2025-12-29 14:10:34.210654,49543,NIFTY DEC 2025 FUT,25960.2,25961.8,1.6,113625,120975,463,602,0.9392,245.41,200.96,25926.08,25989.64,123,83
2025-12-29 14:10:34.411430,49543,NIFTY DEC 2025 FUT,25960.2,25961.7,1.5,111075,118950,464,577,0.9338,239.39,206.15,25925.43,25988.93,123,85
2025-12-29 14:10:34.606014,49543,NIFTY DEC 2025 FUT,25960.2,25961.7,1.5,114375,117450,470,571,0.9738,243.35,205.69,25926.18,25989.23,120,89
2025-12-29 14:10:34.806493,49543,NIFTY DEC 2025 FUT,25960.2,25961.7,1.5,114075,117300,466,570,0.9725,244.8,205.79,25926.43,25989.26,122,89
2025-12-29 14:10:35.005870,49543,NIFTY DEC 2025 FUT,25960.2,25961.7,1.5,114750,118725,472,576,0.9665,243.11,206.12,25926.55,25989.06,120,85
2025-12-29 14:10:35.409205,49543,NIFTY DEC 2025 FUT,25960.2,25961.6,1.4,115425,118800,477,574,0.9716,241.98,206.97,25926.71,25988.95,119,85
2025-12-29 14:10:35.608223,49543,NIFTY DEC 2025 FUT,25960.2,25961.6,1.4,115800,118650,481,576,0.976,240.75,205.99,25926.55,25988.98,118,85
2025-12-29 14:10:35.805985,49543,NIFTY DEC 2025 FUT,25960.2,25961.6,1.4,115725,118425,480,573,0.9772,241.09,206.68,25926.58,25989.02,118,86
2025-12-29 14:10:36.005690,49543,NIFTY DEC 2025 FUT,25960.2,25961.6,1.4,115725,118200,481,571,0.9791,240.59,207.01,25926.53,25989.02,119,86
2025-12-29 14:10:36.207013,49543,NIFTY DEC 2025 FUT,25960.2,25961.6,1.4,115350,118350,477,573,0.9747,241.82,206.54,25926.69,25989.04,119,86
2025-12-29 14:10:36.607592,49543,NIFTY DEC 2025 FUT,25960.2,25961.7,1.5,117975,105300,495,517,1.1204,238.33,203.68,25927.56,25993.33,113,104
2025-12-29 14:10:36.806039,49543,NIFTY DEC 2025 FUT,25960.2,25961.7,1.5,118500,109575,501,519,1.0815,236.53,211.13,25927.35,25992.3,110,101
2025-12-29 14:10:37.006909,49543,NIFTY DEC 2025 FUT,25960.2,25961.7,1.5,118125,103875,497,516,1.1372,237.68,201.31,25927.55,25993.79,111,108
2025-12-29 14:10:37.206926,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,118650,110400,502,533,1.0747,236.35,207.13,25927.41,25992.17,109,98
2025-12-29 14:10:37.405585,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,118875,111600,505,540,1.0652,235.4,206.67,25927.41,25991.95,109,97
2025-12-29 14:10:37.806671,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,118725,112650,503,550,1.0539,236.03,204.82,25927.57,25991.85,110,96
2025-12-29 14:10:38.007670,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,118725,112350,503,546,1.0567,236.03,205.77,25927.56,25991.73,110,98
2025-12-29 14:10:38.211473,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,118425,111975,500,540,1.0576,236.85,207.36,25927.68,25991.48,111,100
2025-12-29 14:10:38.406196,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,118350,112350,499,545,1.0534,237.17,206.15,25927.72,25991.54,111,99
2025-12-29 14:10:38.605985,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,118275,111900,498,543,1.057,237.5,206.08,25927.85,25991.67,114,99
2025-12-29 14:10:39.006360,49543,NIFTY DEC 2025 FUT,25960.3,25962.0,1.7,118875,112200,505,543,1.0595,235.4,206.63,25927.62,25991.6,109,99
2025-12-29 14:10:39.206371,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,118500,112050,501,541,1.0576,236.53,207.12,25927.57,25991.4,110,101
2025-12-29 14:10:39.406331,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,118725,111900,503,539,1.061,236.03,207.61,25927.58,25991.34,109,102
2025-12-29 14:10:39.608100,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,118725,111900,504,539,1.061,235.57,207.61,25927.53,25991.34,109,102
2025-12-29 14:10:39.810267,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,118650,111975,503,540,1.0596,235.88,207.36,25927.56,25991.41,110,101
2025-12-29 14:10:40.212102,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,119025,112050,507,541,1.0622,234.76,207.12,25927.51,25991.4,109,101
2025-12-29 14:10:40.407399,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,118800,112200,504,543,1.0588,235.71,206.63,25927.66,25991.47,110,100
2025-12-29 14:10:40.607179,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,119025,110775,506,540,1.0745,235.23,205.14,25927.73,25992.14,110,97
2025-12-29 14:10:40.808666,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,119100,111750,507,539,1.0658,234.91,207.33,25927.69,25991.72,109,99
2025-12-29 14:10:41.006727,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,119100,112125,507,544,1.0622,234.91,206.11,25927.7,25991.87,110,97
2025-12-29 14:10:41.406183,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,117450,112500,496,550,1.044,236.79,204.55,25927.31,25991.93,114,96
2025-12-29 14:10:41.606398,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,117675,112425,498,549,1.0467,236.3,204.78,25927.42,25991.95,113,96
2025-12-29 14:10:41.806442,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,117150,112500,493,550,1.0413,237.63,204.55,25927.55,25991.93,114,96
2025-12-29 14:10:42.006269,49543,NIFTY DEC 2025 FUT,25960.2,25960.3,0.1,117225,110550,494,535,1.0604,237.3,206.64,25927.65,25992.42,115,98
2025-12-29 14:10:42.205748,49543,NIFTY DEC 2025 FUT,25960.2,25960.3,0.1,116925,110250,491,536,1.0605,238.14,205.69,25927.63,25992.49,116,98
2025-12-29 14:10:42.607768,49543,NIFTY DEC 2025 FUT,25960.2,25960.3,0.1,117150,112650,494,563,1.0399,237.15,200.09,25927.73,25993.36,116,94
2025-12-29 14:10:42.806518,49543,NIFTY DEC 2025 FUT,25960.2,25960.3,0.1,118050,110325,496,531,1.07,238.0,207.77,25928.49,25992.41,115,98
2025-12-29 14:10:43.009064,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,118050,110550,496,534,1.0678,238.0,207.02,25928.34,25992.35,115,97
2025-12-29 14:10:43.206570,49543,NIFTY DEC 2025 FUT,25960.2,25962.0,1.8,118200,110550,497,534,1.0692,237.83,207.02,25928.38,25992.35,114,97
2025-12-29 14:10:43.406441,49543,NIFTY DEC 2025 FUT,25960.2,25960.3,0.1,118125,109950,498,526,1.0744,237.2,209.03,25928.01,25991.99,113,101
2025-12-29 14:10:43.806957,49543,NIFTY DEC 2025 FUT,25960.2,25960.3,0.1,118800,111450,500,526,1.0659,237.6,211.88,25927.97,25991.47,115,102
2025-12-29 14:10:44.006716,49543,NIFTY DEC 2025 FUT,25960.3,25961.0,0.7,111300,113025,472,533,0.9847,235.81,212.05,25926.05,25991.12,126,99
2025-12-29 14:10:44.205620,49543,NIFTY DEC 2025 FUT,25960.3,25961.0,0.7,111075,113175,465,535,0.9814,238.87,211.54,25926.2,25991.17,127,99
2025-12-29 14:10:44.406129,49543,NIFTY DEC 2025 FUT,25960.3,25961.0,0.7,114000,114825,463,548,0.9928,246.22,209.53,25927.17,25990.89,127,96
2025-12-29 14:10:44.606217,49543,NIFTY DEC 2025 FUT,25960.3,25961.0,0.7,114150,115350,465,555,0.9896,245.48,207.84,25927.11,25991.09,126,94
2025-12-29 14:10:45.007701,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,115200,116625,466,572,0.9878,247.21,203.89,25927.4,25991.51,124,94
2025-12-29 14:10:45.206009,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,115425,115500,470,559,0.9994,245.59,206.62,25927.1,25991.11,124,93
2025-12-29 14:10:45.410005,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,111975,115950,458,564,0.9657,244.49,205.59,25926.26,25991.09,129,92
2025-12-29 14:10:45.608888,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,112200,115650,459,566,0.9702,244.44,204.33,25926.7,25991.82,131,94
2025-12-29 14:10:45.805781,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,114750,115425,463,562,0.9942,247.84,205.38,25927.38,25991.74,126,95
2025-12-29 14:10:46.206000,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116250,113775,478,543,1.0218,243.2,209.53,25927.28,25991.26,122,98
2025-12-29 14:10:46.408694,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116400,114225,479,548,1.019,243.01,208.44,25927.32,25991.15,122,95
2025-12-29 14:10:46.609141,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116325,114225,479,548,1.0184,242.85,208.44,25927.21,25991.15,120,95
2025-12-29 14:10:46.805931,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116325,114225,479,548,1.0184,242.85,208.44,25927.21,25991.15,120,95
2025-12-29 14:10:47.006634,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116700,113775,484,543,1.0257,241.12,209.53,25927.0,25991.02,118,97
2025-12-29 14:10:47.406652,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116550,114300,484,552,1.0197,240.81,207.07,25926.92,25991.33,118,97
2025-12-29 14:10:47.607496,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116475,114000,483,548,1.0217,241.15,208.03,25926.9,25991.21,118,96
2025-12-29 14:10:47.806062,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116400,113925,485,547,1.0217,240.0,208.27,25926.53,25991.22,118,97
2025-12-29 14:10:48.008237,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116700,114225,486,551,1.0217,240.12,207.3,25926.61,25991.34,117,98
2025-12-29 14:10:48.208538,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116400,114150,482,550,1.0197,241.49,207.55,25926.8,25991.36,118,98
2025-12-29 14:10:48.608592,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,115725,113925,474,547,1.0158,244.15,208.27,25927.04,25991.23,121,97
2025-12-29 14:10:48.808351,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116025,113850,477,546,1.0191,243.24,208.52,25926.92,25991.24,120,97
2025-12-29 14:10:49.017283,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,115725,112800,476,546,1.0259,243.12,206.59,25927.03,25991.73,121,97
2025-12-29 14:10:49.205318,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116025,112725,479,545,1.0293,242.22,206.83,25926.91,25991.7,121,98
2025-12-29 14:10:49.409329,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116025,111975,479,541,1.0362,242.22,206.98,25926.91,25991.92,121,97
2025-12-29 14:10:49.806116,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,114750,109725,464,530,1.0458,247.31,207.03,25927.47,25992.38,126,100
2025-12-29 14:10:50.008763,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,114750,111675,464,536,1.0275,247.31,208.35,25927.47,25992.03,126,97
2025-12-29 14:10:50.209709,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,115125,112725,469,550,1.0213,245.47,204.95,25927.37,25992.45,123,95
2025-12-29 14:10:50.406027,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,115575,111525,471,536,1.0363,245.38,208.07,25927.65,25992.08,123,97
2025-12-29 14:10:50.606049,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,116175,111975,473,541,1.0375,245.61,206.98,25928.11,25992.12,122,96
2025-12-29 14:10:51.007236,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,115875,111075,474,532,1.0432,244.46,208.79,25927.71,25992.21,122,98
2025-12-29 14:10:51.206125,49543,NIFTY DEC 2025 FUT,25960.6,25961.0,0.4,115800,104325,475,525,1.11,243.79,198.71,25927.82,25996.54,123,105
2025-12-29 14:10:51.405983,49543,NIFTY DEC 2025 FUT,25960.6,25961.0,0.4,116700,110850,485,538,1.0528,240.62,206.04,25927.94,25993.24,119,98
2025-12-29 14:10:51.605979,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,115575,110850,470,527,1.0426,245.9,210.34,25928.08,25992.04,123,100
2025-12-29 14:10:51.806352,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,115800,112950,473,542,1.0252,244.82,208.39,25928.13,25991.57,122,100
2025-12-29 14:10:52.211253,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,117750,110100,489,541,1.0695,240.8,203.51,25928.2,25992.53,115,99
2025-12-29 14:10:52.407303,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,117975,111525,490,547,1.0578,240.77,203.88,25928.51,25993.01,116,97
2025-12-29 14:10:52.607579,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,117825,112200,489,538,1.0501,240.95,208.55,25928.47,25992.09,117,98
2025-12-29 14:10:52.807096,49543,NIFTY DEC 2025 FUT,25960.5,25961.0,0.5,117900,112500,490,538,1.048,240.61,209.11,25928.49,25991.84,116,99
2025-12-29 14:10:53.005520,49543,NIFTY DEC 2025 FUT,25960.2,25961.0,0.8,117825,112200,489,535,1.0501,240.95,209.72,25928.43,25991.77,116,100
2025-12-29 14:10:53.408035,49543,NIFTY DEC 2025 FUT,25960.2,25961.0,0.8,116475,113175,479,547,1.0292,243.16,206.9,25927.61,25991.9,121,97
2025-12-29 14:10:53.608181,49543,NIFTY DEC 2025 FUT,25960.7,25961.0,0.3,116550,115275,481,560,1.0111,242.31,205.85,25927.63,25991.57,121,93
2025-12-29 14:10:53.811514,49543,NIFTY DEC 2025 FUT,25960.2,25961.0,0.8,103200,117825,465,575,0.8759,221.94,204.91,25923.22,25990.82,132,93
2025-12-29 14:10:54.007993,49543,NIFTY DEC 2025 FUT,25960.2,25961.0,0.8,100575,116925,462,563,0.8602,217.69,207.68,25922.43,25990.44,136,94
2025-12-29 14:10:54.209381,49543,NIFTY DEC 2025 FUT,25960.2,25961.0,0.8,114375,117975,471,575,0.9695,242.83,205.17,25925.94,25990.45,121,91
2025-12-29 14:10:54.606446,49543,NIFTY DEC 2025 FUT,25960.4,25961.0,0.6,114600,118050,471,577,0.9708,243.31,204.59,25926.49,25990.66,124,93
